,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ゾブリスト,二ゴロ,1,0,0,1,表,カブス
1,1000,2,ブライアント,空振り三振,2,0,0,1,表,カブス
2,2000,3,リゾ,右安打,2,0,0,1,表,カブス
3,2010,4,コントレラス,四球,2,0,0,1,表,カブス
4,2110,5,シュワバー,捕邪飛,3,0,0,1,表,カブス
5,0000,1,アンダーソン,中フライ,1,0,0,1,裏,Wソックス
6,1000,2,カブレラ,遊フライ,2,0,0,1,裏,Wソックス
7,2000,3,アブレイユ,空振り三振,3,0,0,1,裏,Wソックス
8,0000,6,ヘイワード,右安打,0,0,0,2,表,カブス
9,0100,7,ジェイ,空振り三振,1,0,0,2,表,カブス
10,1100,8,ラッセル,遊ゴロ併殺,3,0,0,2,表,カブス
11,0000,4,デビッドソン,中フライ,1,0,0,2,裏,Wソックス
12,1000,5,サラディノ,空振り三振,2,0,0,2,裏,Wソックス
13,2000,6,モンカダ,三ゴロ,3,0,0,2,裏,Wソックス
14,0000,9,アルモラ,遊ゴロ,1,0,0,3,表,カブス
15,1000,1,ゾブリスト,二ゴロ,2,0,0,3,表,カブス
16,2000,2,ブライアント,右フライ,3,0,0,3,表,カブス
17,0000,7,Wガルシア,中本塁打,0,1,0,3,裏,Wソックス
18,0000,8,Kスミス,遊ゴロ,1,1,0,3,裏,Wソックス
19,1000,9,エンゲル,空振り三振,2,1,0,3,裏,Wソックス
20,2000,1,アンダーソン,中ライナー,3,1,0,3,裏,Wソックス
21,0000,3,リゾ,右本塁打,0,1,1,4,表,カブス
22,0000,4,コントレラス,四球,0,1,1,4,表,カブス
23,0100,5,シュワバー,左本塁打,0,1,3,4,表,カブス
24,0000,6,ヘイワード,二ゴロ,1,1,3,4,表,カブス
25,1000,7,ジェイ,空振り三振,2,1,3,4,表,カブス
26,2000,8,ラッセル,三ゴロ,3,1,3,4,表,カブス
27,0000,2,カブレラ,遊フライ,1,1,3,4,裏,Wソックス
28,1000,3,アブレイユ,左本塁打,1,2,3,4,裏,Wソックス
29,1000,4,デビッドソン,三ゴロ,2,2,3,4,裏,Wソックス
30,2000,5,サラディノ,右安打,2,2,3,4,裏,Wソックス
31,2100,6,モンカダ,遊ゴロ,3,2,3,4,裏,Wソックス
32,0000,9,アルモラ,左二塁打,0,2,3,5,表,カブス
33,0010,1,ゾブリスト,一ゴロ,1,2,3,5,表,カブス
34,1001,2,ブライアント,中犠飛,2,2,4,5,表,カブス
35,2000,3,リゾ,中フライ,3,2,4,5,表,カブス
36,0000,7,Wガルシア,左ライナー,1,2,4,5,裏,Wソックス
37,1000,8,Kスミス,投ゴロ,2,2,4,5,裏,Wソックス
38,2000,9,エンゲル,四球,2,2,4,5,裏,Wソックス
39,2100,1,アンダーソン,中フライ,3,2,4,5,裏,Wソックス
40,0000,4,コントレラス,中安打,0,2,4,6,表,カブス
41,0100,5,シュワバー,中三塁打,0,2,5,6,表,カブス
42,0001,6,ヘイワード,一ゴロ,1,2,5,6,表,カブス
43,1001,7,ジェイ,死球,1,2,5,6,表,カブス
44,1001,8,ラッセル,空振り三振,3,2,5,6,表,カブス
45,0000,2,カブレラ,中安打,0,2,5,6,裏,Wソックス
46,0100,3,アブレイユ,三ライナー,1,2,5,6,裏,Wソックス
47,1100,4,デビッドソン,中フライ,2,2,5,6,裏,Wソックス
48,2100,5,サラディノ,二ゴロ,3,2,5,6,裏,Wソックス
49,0000,9,アルモラ,三フライ,1,2,5,7,表,カブス
50,1000,1,ゾブリスト,中ライナー,2,2,5,7,表,カブス
51,2000,2,ブライアント,空振り三振,3,2,5,7,表,カブス
52,0000,6,モンカダ,中フライ,1,2,5,7,裏,Wソックス
53,1000,7,Wガルシア,空振り三振,2,2,5,7,裏,Wソックス
54,2000,8,Kスミス,投ゴロ,3,2,5,7,裏,Wソックス
55,0000,3,リゾ,空振り三振,1,2,5,8,表,カブス
56,1000,4,コントレラス,三ゴロ,2,2,5,8,表,カブス
57,2000,5,シュワバー,右本塁打,2,2,6,8,表,カブス
58,2000,6,ヘイワード,右フライ,3,2,6,8,表,カブス
59,0000,9,ハンソン,右ライナー,1,2,6,8,裏,Wソックス
60,1000,1,アンダーソン,遊ライナー,2,2,6,8,裏,Wソックス
61,2000,2,カブレラ,右ライナー,3,2,6,8,裏,Wソックス
62,0000,7,ジェイ,見逃し三振,1,2,6,9,表,カブス
63,1000,8,ラッセル,三ゴロ,2,2,6,9,表,カブス
64,2000,9,アルモラ,中安打,2,2,6,9,表,カブス
65,2100,1,ゾブリスト,右ライナー,3,2,6,9,表,カブス
66,0000,3,アブレイユ,中本塁打,0,3,6,9,裏,Wソックス
67,0000,4,デビッドソン,空振り三振,1,3,6,9,裏,Wソックス
68,1000,5,サンチェス,三フライ,2,3,6,9,裏,Wソックス
69,2000,6,モンカダ,見逃し三振,3,3,6,9,裏,Wソックス
