,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ハミルトン,四球,0,0,0,1,表,レッズ
1,0100,2,コザート,左フライ,1,0,0,1,表,レッズ
2,1001,3,ボット,二ゴロ,2,0,1,1,表,レッズ
3,2000,4,デュバル,左本塁打,2,0,2,1,表,レッズ
4,2000,5,スアレス,三ゴロ,3,0,2,1,表,レッズ
5,0000,1,ヘレラ,二ゴロ,1,0,2,1,裏,フィリーズ
6,1000,2,ブランコ,中安打,1,0,2,1,裏,フィリーズ
7,1100,3,アルテール,死球,1,0,2,1,裏,フィリーズ
8,1110,4,ジョセフ,投ゴロ併殺,3,0,2,1,裏,フィリーズ
9,0000,6,シェブラー,中本塁打,0,0,3,2,表,レッズ
10,0000,7,ペラザ,空振り三振,1,0,3,2,表,レッズ
11,1000,8,メゾラコ,四球,1,0,3,2,表,レッズ
12,1100,9,エイドルマン,三振,2,0,3,2,表,レッズ
13,2100,1,ハミルトン,見逃し三振,3,0,3,2,表,レッズ
14,0000,5,ソーンダース,一ゴロ,1,0,3,2,裏,フィリーズ
15,1000,6,フランコ,二ゴロ,2,0,3,2,裏,フィリーズ
16,2000,7,ラップ,見逃し三振,3,0,3,2,裏,フィリーズ
17,0000,2,コザート,左安打,0,0,3,3,表,レッズ
18,0100,3,ボット,見逃し三振,1,0,3,3,表,レッズ
19,1100,4,デュバル,中ライナー,2,0,3,3,表,レッズ
20,2100,5,スアレス,二ゴロ,3,0,3,3,表,レッズ
21,0000,8,ガルビス,見逃し三振,1,0,3,3,裏,フィリーズ
22,1000,9,ノラ,右フライ,2,0,3,3,裏,フィリーズ
23,2000,1,ヘレラ,左ライナー,3,0,3,3,裏,フィリーズ
24,0000,6,シェブラー,三フライ,1,0,3,4,表,レッズ
25,1000,7,ペラザ,三ゴロ,2,0,3,4,表,レッズ
26,2000,8,メゾラコ,中フライ,3,0,3,4,表,レッズ
27,0000,2,ブランコ,一ゴロ,1,0,3,4,裏,フィリーズ
28,1000,3,アルテール,見逃し三振,2,0,3,4,裏,フィリーズ
29,2000,4,ジョセフ,三ゴロ,3,0,3,4,裏,フィリーズ
30,0000,9,エイドルマン,三ゴロ,1,0,3,5,表,レッズ
31,1000,1,ハミルトン,左フライ,2,0,3,5,表,レッズ
32,2000,2,コザート,見逃し三振,3,0,3,5,表,レッズ
33,0000,5,ソーンダース,左フライ,1,0,3,5,裏,フィリーズ
34,1000,6,フランコ,三ゴロ,2,0,3,5,裏,フィリーズ
35,2000,7,ラップ,遊ゴロ,3,0,3,5,裏,フィリーズ
36,0000,3,ボット,三邪飛,1,0,3,6,表,レッズ
37,1000,4,デュバル,中安打,1,0,3,6,表,レッズ
38,1100,5,スアレス,遊安打,1,0,3,6,表,レッズ
39,1110,6,シェブラー,投ゴロ,2,0,3,6,表,レッズ
40,2011,7,ペラザ,左安打,2,0,5,6,表,レッズ
41,2100,8,メゾラコ,二ゴロ,3,0,5,6,表,レッズ
42,0000,8,ガルビス,二ゴロ,1,0,5,6,裏,フィリーズ
43,1000,9,ケリー,一ゴロ,2,0,5,6,裏,フィリーズ
44,2000,1,ヘレラ,一ゴロ,3,0,5,6,裏,フィリーズ
45,0000,9,エイドルマン,空振り三振,1,0,5,7,表,レッズ
46,1000,1,ハミルトン,空振り三振,2,0,5,7,表,レッズ
47,2000,2,コザート,遊ゴロ,3,0,5,7,表,レッズ
48,0000,2,ブランコ,四球,0,0,5,7,裏,フィリーズ
49,0100,3,アルテール,空振り三振,1,0,5,7,裏,フィリーズ
50,1100,4,ジョセフ,捕ゴロ併殺,3,0,5,7,裏,フィリーズ
51,0000,3,ボット,二ライナー,1,0,5,8,表,レッズ
52,1000,4,デュバル,三ゴロ,2,0,5,8,表,レッズ
53,2000,5,スアレス,中安打,2,0,5,8,表,レッズ
54,2100,6,シェブラー,空振り三振,3,0,5,8,表,レッズ
55,0000,5,ソーンダース,中フライ,1,0,5,8,裏,フィリーズ
56,1000,6,フランコ,三ゴロ,2,0,5,8,裏,フィリーズ
57,2000,7,ラップ,四球,2,0,5,8,裏,フィリーズ
58,2100,8,ガルビス,一ゴロ,3,0,5,8,裏,フィリーズ
59,0000,7,ペラザ,二ゴロ,1,0,5,9,表,レッズ
60,1000,8,メゾラコ,二ライナー,2,0,5,9,表,レッズ
61,2000,9,キブルハン,右ライナー,3,0,5,9,表,レッズ
62,0000,9,スタッシ,一ゴロ,1,0,5,9,裏,フィリーズ
63,1000,1,ヘレラ,右二塁打,1,0,5,9,裏,フィリーズ
64,1010,2,ブランコ,四球,1,0,5,9,裏,フィリーズ
65,1110,3,アルテール,右二塁打,1,1,5,9,裏,フィリーズ
66,1011,4,ジョセフ,三失策,1,1,5,9,裏,フィリーズ
67,1111,5,ソーンダース,二ゴロ,2,2,5,9,裏,フィリーズ
68,2011,6,フランコ,空振り三振,3,2,5,9,裏,フィリーズ
