,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,リンドア,中安打,0,0,0,1,表,インディアンス
1,0001,2,Gアレン,見逃し三振,1,0,0,1,表,インディアンス
2,1001,3,Jラミレス,左犠飛,2,0,1,1,表,インディアンス
3,2000,4,ドナルドソン,中安打,2,0,1,1,表,インディアンス
4,2100,5,カブレラ,右ライナー,3,0,1,1,表,インディアンス
5,0000,1,メリフィールド,右安打,0,0,1,1,裏,ロイヤルズ
6,0010,2,モンデシー,空振り三振,1,0,1,1,裏,ロイヤルズ
7,1010,3,ゴードン,三フライ,2,0,1,1,裏,ロイヤルズ
8,2010,4,ペレス,右フライ,3,0,1,1,裏,ロイヤルズ
9,0000,6,ディアス,右二塁打,0,0,1,2,表,インディアンス
10,0010,7,ゴームズ,空振り三振,1,0,1,2,表,インディアンス
11,1010,8,ガイヤー,中安打,1,0,1,2,表,インディアンス
12,1101,9,ロサレス,中フライ,2,0,1,2,表,インディアンス
13,2101,1,リンドア,右フライ,3,0,1,2,表,インディアンス
14,0000,5,オハーン,見逃し三振,1,0,1,2,裏,ロイヤルズ
15,1000,6,ドジャー,中安打,1,0,1,2,裏,ロイヤルズ
16,1100,7,グッドウィン,中ゴロ,2,0,1,2,裏,ロイヤルズ
17,2100,8,ギャラガー,空振り三振,3,0,1,2,裏,ロイヤルズ
18,0000,2,Gアレン,左フライ,1,0,1,3,表,インディアンス
19,1000,3,Jラミレス,左フライ,2,0,1,3,表,インディアンス
20,2000,4,ドナルドソン,遊ゴロ,3,0,1,3,表,インディアンス
21,0000,9,フィリップス,空振り三振,1,0,1,3,裏,ロイヤルズ
22,1000,1,メリフィールド,一ゴロ,2,0,1,3,裏,ロイヤルズ
23,2000,2,モンデシー,右本塁打,2,1,1,3,裏,ロイヤルズ
24,2000,3,ゴードン,空振り三振,3,1,1,3,裏,ロイヤルズ
25,0000,5,カブレラ,一ゴロ,1,1,1,4,表,インディアンス
26,1000,6,ディアス,中安打,1,1,1,4,表,インディアンス
27,1100,7,ゴームズ,中フライ,2,1,1,4,表,インディアンス
28,2100,8,ガイヤー,遊ゴロ,3,1,1,4,表,インディアンス
29,0000,4,ペレス,遊ゴロ,1,1,1,4,裏,ロイヤルズ
30,1000,5,オハーン,中フライ,2,1,1,4,裏,ロイヤルズ
31,2000,6,ドジャー,右フライ,3,1,1,4,裏,ロイヤルズ
32,0000,9,ロサレス,三ゴロ,1,1,1,5,表,インディアンス
33,1000,1,リンドア,二ゴロ,2,1,1,5,表,インディアンス
34,2000,2,Gアレン,二ゴロ,3,1,1,5,表,インディアンス
35,0000,7,グッドウィン,中二塁打,0,1,1,5,裏,ロイヤルズ
36,0010,8,ギャラガー,死球,0,1,1,5,裏,ロイヤルズ
37,0110,9,フィリップス,捕邪飛,1,1,1,5,裏,ロイヤルズ
38,1110,1,メリフィールド,中ライナー,2,1,1,5,裏,ロイヤルズ
39,2110,2,モンデシー,中ライナー,3,1,1,5,裏,ロイヤルズ
40,0000,3,Jラミレス,二ゴロ,1,1,1,6,表,インディアンス
41,1000,4,ドナルドソン,三安打,1,1,1,6,表,インディアンス
42,1100,5,カブレラ,右安打,1,1,1,6,表,インディアンス
43,1110,6,ディアス,右フライ,2,1,1,6,表,インディアンス
44,2101,7,ゴームズ,遊フライ,3,1,1,6,表,インディアンス
45,0000,3,ゴードン,三ゴロ,1,1,1,6,裏,ロイヤルズ
46,1000,4,ペレス,三ゴロ,2,1,1,6,裏,ロイヤルズ
47,2000,5,オハーン,左安打,2,1,1,6,裏,ロイヤルズ
48,2100,6,ドジャー,遊ゴロ,3,1,1,6,裏,ロイヤルズ
49,0000,8,ガイヤー,中フライ,1,1,1,7,表,インディアンス
50,1000,9,ロサレス,三ゴロ,2,1,1,7,表,インディアンス
51,2000,1,リンドア,四球,2,1,1,7,表,インディアンス
52,2100,2,Gアレン,盗塁死,3,1,1,7,表,インディアンス
53,0000,7,グッドウィン,一ゴロ,1,1,1,7,裏,ロイヤルズ
54,1000,8,ギャラガー,中安打,1,1,1,7,裏,ロイヤルズ
55,1100,9,フィリップス,遊ゴロ,2,1,1,7,裏,ロイヤルズ
56,2100,1,メリフィールド,遊安打,2,1,1,7,裏,ロイヤルズ
57,2110,2,モンデシー,空振り三振,3,1,1,7,裏,ロイヤルズ
58,0000,2,Gアレン,空振り三振,1,1,1,8,表,インディアンス
59,1000,3,Jラミレス,一ゴロ,2,1,1,8,表,インディアンス
60,2000,4,ドナルドソン,遊安打,2,1,1,8,表,インディアンス
61,2100,5,カブレラ,左二塁打,2,1,1,8,表,インディアンス
62,2011,6,ディアス,遊ゴロ,3,1,1,8,表,インディアンス
63,0000,3,ゴードン,中フライ,1,1,1,8,裏,ロイヤルズ
64,1000,4,ペレス,三ゴロ,2,1,1,8,裏,ロイヤルズ
65,2000,5,オハーン,空振り三振,3,1,1,8,裏,ロイヤルズ
66,0000,7,ゴームズ,遊ゴロ,1,1,1,9,表,インディアンス
67,1000,8,ガイヤー,三ゴロ,2,1,1,9,表,インディアンス
68,2000,9,ロサレス,空振り三振,3,1,1,9,表,インディアンス
69,0000,6,ドジャー,左フライ,1,1,1,9,裏,ロイヤルズ
70,1000,7,グッドウィン,空振り三振,2,1,1,9,裏,ロイヤルズ
71,2000,8,ビロリア,空振り三振,3,1,1,9,裏,ロイヤルズ
72,0000,1,リンドア,二ゴロ,1,1,1,10,表,インディアンス
73,1000,2,Gアレン,左安打,1,1,1,10,表,インディアンス
74,1010,3,Jラミレス,四球,1,1,1,10,表,インディアンス
75,1110,4,デービス,中フライ,2,1,1,10,表,インディアンス
76,2011,5,バーンズ,空振り三振,3,1,1,10,表,インディアンス
77,0000,9,ボニファシオ,遊ゴロ,1,1,1,10,裏,ロイヤルズ
78,1000,1,メリフィールド,右フライ,2,1,1,10,裏,ロイヤルズ
79,2000,2,モンデシー,四球,2,1,1,10,裏,ロイヤルズ
80,2010,3,ゴードン,四球,2,1,1,10,裏,ロイヤルズ
81,2101,4,ペレス,左安打,2,2,1,10,裏,ロイヤルズ
