,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ゴードン,空振り三振,1,0,0,1,表,マーリンズ
1,1000,2,リアルミュート,四球,1,0,0,1,表,マーリンズ
2,1100,3,イエリチ,中安打,1,0,0,1,表,マーリンズ
3,1101,4,スタントン,空振り三振,2,0,0,1,表,マーリンズ
4,2101,5,ボア,四球,2,0,0,1,表,マーリンズ
5,2111,6,オズナ,中安打,2,0,2,1,表,マーリンズ
6,2000,1,ターナー,中フライ,1,0,2,1,表,マーリンズ
7,1000,2,イートン,遊フライ,2,0,2,1,表,マーリンズ
8,2000,3,ハーパー,左フライ,3,0,2,1,表,マーリンズ
9,0000,7,ディートリッチ,死球,0,0,2,1,裏,ナショナルズ
10,0100,8,エチャバリア,空振り三振,1,0,2,1,裏,ナショナルズ
11,1100,9,ストレイリー,捕犠打,2,0,2,1,裏,ナショナルズ
12,2010,1,ゴードン,死球,2,0,2,1,裏,ナショナルズ
13,2011,2,リアルミュート,遊ゴロ,3,0,2,1,裏,ナショナルズ
14,0000,4,マーフィー,二ゴロ,1,0,2,2,表,マーリンズ
15,1000,5,ジマーマン,右本塁打,1,1,2,2,表,マーリンズ
16,1000,6,レンドン,中フライ,2,1,2,2,表,マーリンズ
17,2000,7,ワース,遊ゴロ,3,1,2,2,表,マーリンズ
18,0000,3,イエリチ,二ゴロ,1,1,2,2,裏,ナショナルズ
19,1000,4,スタントン,遊ゴロ,2,1,2,2,裏,ナショナルズ
20,2000,5,ボア,空振り三振,3,1,2,2,裏,ナショナルズ
21,0000,8,ウィータース,遊安打,0,1,2,3,表,マーリンズ
22,0100,9,ロアーク,一ゴロ,1,1,2,3,表,マーリンズ
23,1100,1,ターナー,遊ゴロ併殺,3,1,2,3,表,マーリンズ
24,0000,6,オズナ,遊ライナー,1,1,2,3,裏,ナショナルズ
25,1000,7,ディートリッチ,左フライ,2,1,2,3,裏,ナショナルズ
26,2000,8,エチャバリア,中フライ,3,1,2,3,裏,ナショナルズ
27,0000,2,イートン,四球,0,1,2,4,表,マーリンズ
28,0100,3,ハーパー,右二塁打,0,2,2,4,表,マーリンズ
29,0010,4,マーフィー,中安打,0,3,2,4,表,マーリンズ
30,0010,5,ジマーマン,四球,0,3,2,4,表,マーリンズ
31,0110,6,レンドン,二フライ,1,3,2,4,表,マーリンズ
32,1110,7,ワース,中安打,1,3,2,4,表,マーリンズ
33,1111,8,ウィータース,中安打,1,5,2,4,表,マーリンズ
34,1110,9,ロアーク,捕犠打,2,5,2,4,表,マーリンズ
35,2011,1,ターナー,空振り三振,3,5,2,4,表,マーリンズ
36,0000,9,ムーア,中二塁打,0,5,2,4,裏,ナショナルズ
37,0010,1,ゴードン,空振り三振,1,5,2,4,裏,ナショナルズ
38,1010,2,リアルミュート,投ゴロ,2,5,2,4,裏,ナショナルズ
39,2010,3,イエリチ,二ゴロ,3,5,2,4,裏,ナショナルズ
40,0000,2,イートン,左二塁打,0,5,2,5,表,マーリンズ
41,0010,3,ハーパー,中安打,0,6,2,5,表,マーリンズ
42,0100,4,マーフィー,左ライナー,1,6,2,5,表,マーリンズ
43,1000,5,ジマーマン,三邪飛,3,6,2,5,表,マーリンズ
44,0000,4,スタントン,左ライナー,1,6,2,5,裏,ナショナルズ
45,1000,5,ボア,投ゴロ,2,6,2,5,裏,ナショナルズ
46,2000,6,オズナ,空振り三振,3,6,2,5,裏,ナショナルズ
47,0000,6,レンドン,見逃し三振,1,6,2,6,表,マーリンズ
48,1000,7,ワース,右安打,1,6,2,6,表,マーリンズ
49,1100,8,ウィータース,四球,1,6,2,6,表,マーリンズ
50,1100,9,ドルー,四球,2,6,2,6,表,マーリンズ
51,2110,1,ターナー,空振り三振,3,6,2,6,表,マーリンズ
52,0000,7,ディートリッチ,死球,0,6,2,6,裏,ナショナルズ
53,0100,8,エチャバリア,右安打,0,6,2,6,裏,ナショナルズ
54,0110,9,ロハス,遊ゴロ併殺,2,6,2,6,裏,ナショナルズ
55,2001,1,ゴードン,空振り三振,3,6,2,6,裏,ナショナルズ
56,0000,2,イートン,三ゴロ,1,6,2,7,表,マーリンズ
57,1000,3,ハーパー,一ゴロ,2,6,2,7,表,マーリンズ
58,2000,4,マーフィー,中安打,2,6,2,7,表,マーリンズ
59,2010,5,ジマーマン,空振り三振,3,6,2,7,表,マーリンズ
60,0000,2,リアルミュート,左本塁打,0,6,3,7,裏,ナショナルズ
61,0000,3,イエリチ,中安打,0,6,3,7,裏,ナショナルズ
62,0100,4,スタントン,左フライ,1,6,3,7,裏,ナショナルズ
63,1100,5,ボア,空振り三振,2,6,3,7,裏,ナショナルズ
64,2100,6,オズナ,中安打,2,6,3,7,裏,ナショナルズ
65,2110,7,ディートリッチ,二ゴロ,3,6,3,7,裏,ナショナルズ
66,0000,6,レンドン,見逃し三振,1,6,3,8,表,マーリンズ
67,1000,7,ワース,二フライ,2,6,3,8,表,マーリンズ
68,2000,8,ウィータース,右二塁打,2,6,3,8,表,マーリンズ
69,2010,9,リンド,二ゴロ,3,6,3,8,表,マーリンズ
70,0000,8,エチャバリア,右ライナー,1,6,3,8,裏,ナショナルズ
71,1000,9,イチロー,空振り三振,2,6,3,8,裏,ナショナルズ
72,2000,1,ゴードン,中安打,2,6,3,8,裏,ナショナルズ
73,2010,2,リアルミュート,右安打,2,6,4,8,裏,ナショナルズ
74,2100,3,イエリチ,空振り三振,3,6,4,8,裏,ナショナルズ
