,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ガードナー,四球,0,0,0,1,表,ヤンキース
1,0100,2,ヒックス,空振り三振,1,0,0,1,表,ヤンキース
2,1100,3,ジャッジ,空振り三振,2,0,0,1,表,ヤンキース
3,2100,4,ホリデー,四球,2,0,0,1,表,ヤンキース
4,2110,5,カストロ,二フライ,3,0,0,1,表,ヤンキース
5,0000,1,メイビン,二ゴロ,1,0,0,1,裏,エンゼルス
6,1000,2,カルフーン,中本塁打,1,1,0,1,裏,エンゼルス
7,1000,3,プホルス,四球,1,1,0,1,裏,エンゼルス
8,1100,4,エスコバル,中ライナー,2,1,0,1,裏,エンゼルス
9,2100,5,バルブエナ,空振り三振,3,1,0,1,裏,エンゼルス
10,0000,6,グレゴリアス,中安打,0,1,0,2,表,ヤンキース
11,0100,7,ヘドリー,中フライ,1,1,0,2,表,ヤンキース
12,1100,8,カーター,一フライ,2,1,0,2,表,ヤンキース
13,2100,9,ロマイン,右安打,2,1,0,2,表,ヤンキース
14,2110,1,ガードナー,空振り三振,3,1,0,2,表,ヤンキース
15,0000,6,シモンズ,左安打,0,1,0,2,裏,エンゼルス
16,0100,7,ヤング,一犠打,1,1,0,2,裏,エンゼルス
17,1010,8,マルドナド,空振り三振,2,1,0,2,裏,エンゼルス
18,2010,9,エスピノザ,空振り三振,3,1,0,2,裏,エンゼルス
19,0000,2,ヒックス,二ゴロ,1,1,0,3,表,ヤンキース
20,1000,3,ジャッジ,見逃し三振,2,1,0,3,表,ヤンキース
21,2000,4,ホリデー,四球,2,1,0,3,表,ヤンキース
22,2100,5,カストロ,四球,2,1,0,3,表,ヤンキース
23,2110,6,グレゴリアス,左安打,2,1,1,3,表,ヤンキース
24,2110,7,ヘドリー,右ライナー,3,1,1,3,表,ヤンキース
25,0000,1,メイビン,遊ゴロ,1,1,1,3,裏,エンゼルス
26,1000,2,カルフーン,見逃し三振,2,1,1,3,裏,エンゼルス
27,2000,3,プホルス,空振り三振,3,1,1,3,裏,エンゼルス
28,0000,8,カーター,三ゴロ,1,1,1,4,表,ヤンキース
29,1000,9,ロマイン,中ライナー,2,1,1,4,表,ヤンキース
30,2000,1,ガードナー,空振り三振,3,1,1,4,表,ヤンキース
31,0000,4,エスコバル,遊ゴロ,1,1,1,4,裏,エンゼルス
32,1000,5,バルブエナ,空振り三振,2,1,1,4,裏,エンゼルス
33,2000,6,シモンズ,中ライナー,3,1,1,4,裏,エンゼルス
34,0000,2,ヒックス,三ゴロ,1,1,1,5,表,ヤンキース
35,1000,3,ジャッジ,四球,1,1,1,5,表,ヤンキース
36,1100,4,ホリデー,右フライ,2,1,1,5,表,ヤンキース
37,2100,5,カストロ,中安打,2,1,1,5,表,ヤンキース
38,2110,6,グレゴリアス,中安打,2,1,2,5,表,ヤンキース
39,2101,7,ヘドリー,二ゴロ,3,1,2,5,表,ヤンキース
40,0000,7,ヤング,空振り三振,1,1,2,5,裏,エンゼルス
41,1000,8,マルドナド,三ゴロ,2,1,2,5,裏,エンゼルス
42,2000,9,エスピノザ,投ゴロ,3,1,2,5,裏,エンゼルス
43,0000,8,カーター,左フライ,1,1,2,6,表,ヤンキース
44,1000,9,ロマイン,空振り三振,2,1,2,6,表,ヤンキース
45,2000,1,ガードナー,四球,2,1,2,6,表,ヤンキース
46,2010,2,ヒックス,空振り三振,3,1,2,6,表,ヤンキース
47,0000,1,メイビン,中ライナー,1,1,2,6,裏,エンゼルス
48,1000,2,カルフーン,四球,1,1,2,6,裏,エンゼルス
49,1100,3,プホルス,右フライ,2,1,2,6,裏,エンゼルス
50,2100,4,エスコバル,右二塁打,2,1,2,6,裏,エンゼルス
51,2011,5,バルブエナ,一ゴロ,3,1,2,6,裏,エンゼルス
52,0000,3,ジャッジ,右安打,0,1,2,7,表,ヤンキース
53,0100,4,ホリデー,投ゴロ,1,1,2,7,表,ヤンキース
54,1010,5,カストロ,投ゴロ,2,1,2,7,表,ヤンキース
55,2010,6,グレゴリアス,敬遠,2,1,2,7,表,ヤンキース
56,2110,7,ヘドリー,中安打,2,1,3,7,表,ヤンキース
57,2101,8,カーター,四球,2,1,3,7,表,ヤンキース
58,2111,9,ロマイン,二ゴロ,3,1,3,7,表,ヤンキース
59,0000,6,シモンズ,中フライ,1,1,3,7,裏,エンゼルス
60,1000,7,ヤング,三失策,1,1,3,7,裏,エンゼルス
61,1100,8,マルドナド,空振り三振,2,1,3,7,裏,エンゼルス
62,2010,9,エスピノザ,右安打,2,2,3,7,裏,エンゼルス
63,2010,1,メイビン,中二塁打,2,3,3,7,裏,エンゼルス
64,2010,2,カルフーン,空振り三振,3,3,3,7,裏,エンゼルス
65,0000,1,ガードナー,左フライ,1,3,3,8,表,ヤンキース
66,1000,2,ヒックス,左二塁打,1,3,3,8,表,ヤンキース
67,1010,3,ジャッジ,中本塁打,1,3,5,8,表,ヤンキース
68,1000,4,ホリデー,見逃し三振,2,3,5,8,表,ヤンキース
69,2000,5,カストロ,遊安打,2,3,5,8,表,ヤンキース
70,2100,6,グレゴリアス,左安打,2,3,5,8,表,ヤンキース
71,2110,7,ヘドリー,二ゴロ,3,3,5,8,表,ヤンキース
72,0000,3,プホルス,三ゴロ,1,3,5,8,裏,エンゼルス
73,1000,4,エスコバル,四球,1,3,5,8,裏,エンゼルス
74,1100,5,バルブエナ,中ライナー,2,3,5,8,裏,エンゼルス
75,2100,6,シモンズ,左ライナー,3,3,5,8,裏,エンゼルス
76,0000,8,カーター,見逃し三振,1,3,5,9,表,ヤンキース
77,1000,9,ロマイン,二フライ,2,3,5,9,表,ヤンキース
78,2000,1,ガードナー,遊フライ,3,3,5,9,表,ヤンキース
79,0000,7,ヤング,空振り三振,1,3,5,9,裏,エンゼルス
80,1000,8,マルドナド,見逃し三振,2,3,5,9,裏,エンゼルス
81,2000,9,エスピノザ,見逃し三振,3,3,5,9,裏,エンゼルス
