,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ヘレラ,二ゴロ,1,0,0,1,表,ロイヤルズ
1,1000,2,モンデシー,二ゴロ,2,0,0,1,表,ロイヤルズ
2,2000,3,ペレス,左安打,2,0,0,1,表,ロイヤルズ
3,2100,4,メリフィールド,空振り三振,3,0,0,1,表,ロイヤルズ
4,0000,1,ガードナー,二ゴロ,1,0,0,1,裏,ヤンキース
5,1000,2,スタントン,三ゴロ,2,0,0,1,裏,ヤンキース
6,2000,3,グレゴリアス,四球,2,0,0,1,裏,ヤンキース
7,2010,4,ヒックス,本塁打,2,2,0,1,裏,ヤンキース
8,2000,5,トーリス,空振り三振,3,2,0,1,裏,ヤンキース
9,0000,5,ドジャー,右フライ,1,2,0,2,表,ロイヤルズ
10,1000,6,ゴードン,左フライ,2,2,0,2,表,ロイヤルズ
11,2000,7,エスコバル,二ゴロ,3,2,0,2,表,ロイヤルズ
12,0000,6,バード,空振り三振,1,2,0,2,裏,ヤンキース
13,1000,7,アンドゥハー,左ライナー,2,2,0,2,裏,ヤンキース
14,2000,8,ウォーカー,見逃し三振,3,2,0,2,裏,ヤンキース
15,0000,8,フィリップス,死球,0,2,0,3,表,ロイヤルズ
16,0100,9,ビュテラ,空振り三振,1,2,0,3,表,ロイヤルズ
17,1100,1,ヘレラ,三ゴロ,2,2,0,3,表,ロイヤルズ
18,2010,2,モンデシー,捕邪飛,3,2,0,3,表,ロイヤルズ
19,0000,9,ロマイン,二ゴロ,1,2,0,3,裏,ヤンキース
20,1000,1,ガードナー,四球,1,2,0,3,裏,ヤンキース
21,1100,2,スタントン,遊ゴロ,2,2,0,3,裏,ヤンキース
22,2010,3,グレゴリアス,空振り三振,3,2,0,3,裏,ヤンキース
23,0000,3,ペレス,中フライ,1,2,0,4,表,ロイヤルズ
24,1000,4,メリフィールド,二フライ,2,2,0,4,表,ロイヤルズ
25,2000,5,ドジャー,四球,2,2,0,4,表,ロイヤルズ
26,2100,6,ゴードン,左ライナー,3,2,0,4,表,ロイヤルズ
27,0000,4,ヒックス,右二塁打,0,2,0,4,裏,ヤンキース
28,0010,5,トーリス,左ライナー,1,2,0,4,裏,ヤンキース
29,1010,6,バード,右ライナー,2,2,0,4,裏,ヤンキース
30,2010,7,アンドゥハー,中安打,2,3,0,4,裏,ヤンキース
31,2100,8,ウォーカー,四球,2,3,0,4,裏,ヤンキース
32,2110,9,ロマイン,右フライ,3,3,0,4,裏,ヤンキース
33,0000,7,エスコバル,右フライ,1,3,0,5,表,ロイヤルズ
34,1000,8,フィリップス,投ゴロ,2,3,0,5,表,ロイヤルズ
35,2000,9,ビュテラ,捕邪飛,3,3,0,5,表,ロイヤルズ
36,0000,1,ガードナー,中安打,0,3,0,5,裏,ヤンキース
37,0100,2,スタントン,右安打,0,3,0,5,裏,ヤンキース
38,0110,3,グレゴリアス,三ゴロ,1,3,0,5,裏,ヤンキース
39,1011,4,ヒックス,四球,1,3,0,5,裏,ヤンキース
40,1111,5,トーリス,二ゴロ,2,4,0,5,裏,ヤンキース
41,2011,6,バード,二安打,2,5,0,5,裏,ヤンキース
42,2101,7,アンドゥハー,中ライナー,3,5,0,5,裏,ヤンキース
43,0000,1,ヘレラ,左安打,0,5,0,6,表,ロイヤルズ
44,0100,2,モンデシー,遊ゴロ併殺,2,5,0,6,表,ロイヤルズ
45,2000,3,ペレス,中本塁打,2,5,1,6,表,ロイヤルズ
46,2000,4,メリフィールド,二ゴロ,3,5,1,6,表,ロイヤルズ
47,0000,8,ウォーカー,死球,0,5,1,6,裏,ヤンキース
48,0100,9,ロマイン,中二塁打,0,5,1,6,裏,ヤンキース
49,0011,1,ガードナー,空振り三振,1,5,1,6,裏,ヤンキース
50,1011,2,スタントン,中犠飛,2,6,1,6,裏,ヤンキース
51,2001,3,グレゴリアス,三フライ,3,6,1,6,裏,ヤンキース
52,0000,5,ドジャー,右本塁打,0,6,2,7,表,ロイヤルズ
53,0000,6,ゴードン,左二塁打,0,6,2,7,表,ロイヤルズ
54,0010,7,エスコバル,遊ゴロ,1,6,2,7,表,ロイヤルズ
55,1010,8,フィリップス,空振り三振,2,6,2,7,表,ロイヤルズ
56,2010,9,ビュテラ,二フライ,3,6,2,7,表,ロイヤルズ
57,0000,4,ヒックス,中安打,0,6,2,7,裏,ヤンキース
58,0100,5,トーリス,見逃し三振,1,6,2,7,裏,ヤンキース
59,1000,6,バード,空振り三振,3,6,2,7,裏,ヤンキース
60,0000,1,ヘレラ,右本塁打,0,6,3,8,表,ロイヤルズ
61,0000,2,モンデシー,空振り三振,1,6,3,8,表,ロイヤルズ
62,1000,3,ペレス,空振り三振,2,6,3,8,表,ロイヤルズ
63,2000,4,メリフィールド,左ライナー,3,6,3,8,表,ロイヤルズ
64,0000,7,アンドゥハー,右ライナー,1,6,3,8,裏,ヤンキース
65,1000,8,ウォーカー,左安打,1,6,3,8,裏,ヤンキース
66,1100,9,ロマイン,遊ゴロ併殺,3,6,3,8,裏,ヤンキース
67,0000,5,ドジャー,見逃し三振,1,6,3,9,表,ロイヤルズ
68,1000,6,ゴードン,空振り三振,2,6,3,9,表,ロイヤルズ
69,2000,7,エスコバル,空振り三振,3,6,3,9,表,ロイヤルズ
