,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ペラルタ,右安打,0,0,0,1,表,Dバックス
1,0100,2,マルテ,三安打,0,0,0,1,表,Dバックス
2,0110,3,ラム,右ライナー,1,0,0,1,表,Dバックス
3,1110,4,ゴールドシュミット,三ゴロ,2,0,0,1,表,Dバックス
4,2110,5,マルティネス,中本塁打,2,0,3,1,表,Dバックス
5,2000,6,ポラック,空振り三振,3,0,3,1,表,Dバックス
6,0000,1,ブラックモン,四球,0,0,3,1,裏,ロッキーズ
7,0100,2,ルメーヒュー,投犠打,1,0,3,1,裏,ロッキーズ
8,1010,3,アレナド,空振り三振,2,0,3,1,裏,ロッキーズ
9,2010,4,レイノルズ,右フライ,3,0,3,1,裏,ロッキーズ
10,0000,7,デスカルソ,空振り三振,1,0,3,2,表,Dバックス
11,1000,8,ハーマン,遊ゴロ,2,0,3,2,表,Dバックス
12,2000,9,コービン,四球,2,0,3,2,表,Dバックス
13,2100,1,ペラルタ,一ゴロ,3,0,3,2,表,Dバックス
14,0000,5,デスモンド,遊ゴロ,1,0,3,2,裏,ロッキーズ
15,1000,6,パーラ,左フライ,2,0,3,2,裏,ロッキーズ
16,2000,7,ストーリー,中フライ,3,0,3,2,裏,ロッキーズ
17,0000,2,マルテ,中安打,0,0,3,3,表,Dバックス
18,0100,3,ラム,三フライ,1,0,3,3,表,Dバックス
19,1100,4,ゴールドシュミット,遊ゴロ,2,0,3,3,表,Dバックス
20,2100,5,マルティネス,遊ゴロ,3,0,3,3,表,Dバックス
21,0000,8,ルクロイ,遊ゴロ,1,0,3,3,裏,ロッキーズ
22,1000,9,グレイ,見逃し三振,2,0,3,3,裏,ロッキーズ
23,2000,1,ブラックモン,遊ゴロ,3,0,3,3,裏,ロッキーズ
24,0000,6,ポラック,中二塁打,0,0,3,4,表,Dバックス
25,0010,7,デスカルソ,一ゴロ,1,0,3,4,表,Dバックス
26,1001,8,ハーマン,四球,1,0,3,4,表,Dバックス
