,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,リビア,二ゴロ,1,0,0,1,表,エンゼルス
1,1000,2,トラウト,一邪飛,2,0,0,1,表,エンゼルス
2,2000,3,プホルス,左フライ,3,0,0,1,表,エンゼルス
3,0000,1,ベッカム,空振り三振,1,0,0,1,裏,オリオールズ
4,1000,2,マチャド,一フライ,2,0,0,1,裏,オリオールズ
5,2000,3,スクープ,投ライナー,3,0,0,1,裏,オリオールズ
6,0000,4,カルフーン,右本塁打,0,0,1,2,表,エンゼルス
7,0000,5,シモンズ,遊ゴロ,1,0,1,2,表,エンゼルス
8,1000,6,バルブエナ,四球,1,0,1,2,表,エンゼルス
9,1100,7,クロン,中フライ,2,0,1,2,表,エンゼルス
10,2100,8,グラタロル,投ゴロ,3,0,1,2,表,エンゼルス
11,0000,4,Aジョーンズ,二ゴロ,1,0,1,2,裏,オリオールズ
12,1000,5,マンシーニ,四球,1,0,1,2,裏,オリオールズ
13,1100,6,トランボ,遊ゴロ併殺,3,0,1,2,裏,オリオールズ
14,0000,9,ペニントン,二ゴロ,1,0,1,3,表,エンゼルス
15,1000,1,リビア,四球,1,0,1,3,表,エンゼルス
16,1100,2,トラウト,空振り三振,2,0,1,3,表,エンゼルス
17,2010,3,プホルス,左安打,2,0,2,3,表,エンゼルス
18,2100,4,カルフーン,四球,2,0,2,3,表,エンゼルス
19,2110,5,シモンズ,遊ゴロ,3,0,2,3,表,エンゼルス
20,0000,7,デービス,左本塁打,0,1,2,3,裏,オリオールズ
21,0000,8,スミス,空振り三振,1,1,2,3,裏,オリオールズ
22,1000,9,ジョセフ,空振り三振,2,1,2,3,裏,オリオールズ
23,2000,1,ベッカム,二ゴロ,3,1,2,3,裏,オリオールズ
24,0000,6,バルブエナ,中安打,0,1,2,4,表,エンゼルス
25,0100,7,クロン,中フライ,1,1,2,4,表,エンゼルス
26,1100,8,グラタロル,二ゴロ併殺,3,1,2,4,表,エンゼルス
27,0000,2,マチャド,三ゴロ,1,1,2,4,裏,オリオールズ
28,1000,3,スクープ,左安打,1,1,2,4,裏,オリオールズ
29,1100,4,Aジョーンズ,遊ゴロ併殺,3,1,2,4,裏,オリオールズ
30,0000,9,ペニントン,四球,0,1,2,5,表,エンゼルス
31,0100,1,リビア,二ゴロ併殺,2,1,2,5,表,エンゼルス
32,2000,2,トラウト,見逃し三振,3,1,2,5,表,エンゼルス
33,0000,5,マンシーニ,遊ゴロ,1,1,2,5,裏,オリオールズ
34,1000,6,トランボ,二フライ,2,1,2,5,裏,オリオールズ
35,2000,7,デービス,中安打,2,1,2,5,裏,オリオールズ
36,2100,8,スミス,遊フライ,3,1,2,5,裏,オリオールズ
37,0000,3,プホルス,右ライナー,1,1,2,6,表,エンゼルス
38,1000,4,カルフーン,四球,1,1,2,6,表,エンゼルス
39,1100,5,シモンズ,左本塁打,1,1,4,6,表,エンゼルス
40,1000,6,バルブエナ,四球,1,1,4,6,表,エンゼルス
41,1100,7,クロン,空振り三振,2,1,4,6,表,エンゼルス
42,2100,8,グラタロル,投ゴロ,3,1,4,6,表,エンゼルス
43,0000,9,ジョセフ,中安打,0,1,4,6,裏,オリオールズ
44,0100,1,ベッカム,二失策,0,1,4,6,裏,オリオールズ
45,0110,2,マチャド,右安打,0,1,4,6,裏,オリオールズ
46,0111,3,スクープ,中安打,0,3,4,6,裏,オリオールズ
47,0101,4,Aジョーンズ,遊ゴロ,1,3,4,6,裏,オリオールズ
48,1110,5,マンシーニ,見逃し三振,2,3,4,6,裏,オリオールズ
49,2110,6,トランボ,中二塁打,2,4,4,6,裏,オリオールズ
50,2011,7,デービス,空振り三振,3,4,4,6,裏,オリオールズ
51,0000,9,ペニントン,見逃し三振,1,4,4,7,表,エンゼルス
52,1000,1,リビア,右安打,1,4,4,7,表,エンゼルス
53,1100,2,トラウト,三失策,1,4,4,7,表,エンゼルス
54,1101,3,プホルス,二ゴロ併殺,3,4,4,7,表,エンゼルス
55,0000,8,スミス,三フライ,1,4,4,7,裏,オリオールズ
56,1000,9,ジョセフ,空振り三振,2,4,4,7,裏,オリオールズ
57,2000,1,ベッカム,右フライ,3,4,4,7,裏,オリオールズ
58,0000,4,カルフーン,四球,0,4,4,8,表,エンゼルス
59,0100,5,シモンズ,空振り三振,1,4,4,8,表,エンゼルス
60,1100,6,バルブエナ,四球,1,4,4,8,表,エンゼルス
61,1110,7,クロン,右フライ,2,4,4,8,表,エンゼルス
62,2110,8,メイビン,右安打,2,4,5,8,表,エンゼルス
63,2011,9,ペニントン,空振り三振,3,4,5,8,表,エンゼルス
64,0000,2,マチャド,空振り三振,1,4,5,8,裏,オリオールズ
65,1000,3,スクープ,左安打,1,4,5,8,裏,オリオールズ
66,1100,4,Aジョーンズ,遊フライ,2,4,5,8,裏,オリオールズ
67,2100,5,マンシーニ,遊ライナー,3,4,5,8,裏,オリオールズ
68,0000,1,リビア,二ゴロ,1,4,5,9,表,エンゼルス
69,1000,2,トラウト,三ゴロ,2,4,5,9,表,エンゼルス
70,2000,3,プホルス,四球,2,4,5,9,表,エンゼルス
71,2100,4,カルフーン,一ゴロ,3,4,5,9,表,エンゼルス
72,0000,6,ジェントリー,中安打,0,4,5,9,裏,オリオールズ
73,0100,7,デービス,空振り三振,1,4,5,9,裏,オリオールズ
74,1100,8,スミス,四球,1,4,5,9,裏,オリオールズ
75,1110,9,ジョセフ,空振り三振,2,4,5,9,裏,オリオールズ
76,2110,1,ベッカム,投ゴロ,3,4,5,9,裏,オリオールズ
