,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ブラッドリー,右安打,0,0,0,1,表,Rソックス
1,0100,2,ベニンテンディ,左フライ,1,0,0,1,表,Rソックス
2,1100,3,マルティネス,空振り三振,2,0,0,1,表,Rソックス
3,2100,4,モアランド,左安打,2,0,0,1,表,Rソックス
4,2110,5,デバース,空振り三振,3,0,0,1,表,Rソックス
5,0000,1,セミエン,左二塁打,0,0,0,1,裏,アスレチックス
6,0010,2,ピスコティ,遊ゴロ,1,0,0,1,裏,アスレチックス
7,1001,3,ローリー,見逃し三振,2,0,0,1,裏,アスレチックス
8,2001,4,デービス,左安打,2,1,0,1,裏,アスレチックス
9,2100,5,チャプマン,捕邪飛,3,1,0,1,裏,アスレチックス
10,0000,6,スワイハート,見逃し三振,1,1,0,2,表,Rソックス
11,1000,7,ホルト,三ゴロ,2,1,0,2,表,Rソックス
12,2000,8,バスケス,空振り三振,3,1,0,2,表,Rソックス
13,0000,6,キャンハ,右安打,0,1,0,2,裏,アスレチックス
14,0100,7,ピンダー,見逃し三振,1,1,0,2,裏,アスレチックス
15,1100,8,スモリンスキー,三ゴロ併殺,3,1,0,2,裏,アスレチックス
16,0000,9,林,遊ライナー,1,1,0,3,表,Rソックス
17,1000,1,ブラッドリー,二ゴロ,2,1,0,3,表,Rソックス
18,2000,2,ベニンテンディ,中フライ,3,1,0,3,表,Rソックス
19,0000,9,マクスウェル,遊ゴロ,1,1,0,3,裏,アスレチックス
20,1000,1,セミエン,右ライナー,2,1,0,3,裏,アスレチックス
21,2000,2,ピスコティ,二ライナー,3,1,0,3,裏,アスレチックス
22,0000,3,マルティネス,見逃し三振,1,1,0,4,表,Rソックス
23,1000,4,モアランド,中ライナー,2,1,0,4,表,Rソックス
24,2000,5,デバース,左ライナー,3,1,0,4,表,Rソックス
25,0000,3,ローリー,空振り三振,1,1,0,4,裏,アスレチックス
26,1000,4,デービス,一フライ,2,1,0,4,裏,アスレチックス
27,2000,5,チャプマン,四球,2,1,0,4,裏,アスレチックス
28,2100,6,キャンハ,遊ゴロ,3,1,0,4,裏,アスレチックス
29,0000,6,スワイハート,左フライ,1,1,0,5,表,Rソックス
30,1000,7,ホルト,二ゴロ,2,1,0,5,表,Rソックス
31,2000,8,バスケス,左二塁打,2,1,0,5,表,Rソックス
32,2010,9,林,捕邪飛,3,1,0,5,表,Rソックス
33,0000,7,ピンダー,空振り三振,1,1,0,5,裏,アスレチックス
34,1000,8,スモリンスキー,中二塁打,1,1,0,5,裏,アスレチックス
35,1010,9,マクスウェル,左フライ,2,1,0,5,裏,アスレチックス
36,2010,1,セミエン,右ライナー,3,1,0,5,裏,アスレチックス
37,0000,1,ブラッドリー,右フライ,1,1,0,6,表,Rソックス
38,1000,2,ベニンテンディ,一ゴロ,2,1,0,6,表,Rソックス
39,2000,3,マルティネス,遊ゴロ,3,1,0,6,表,Rソックス
40,0000,2,ピスコティ,中安打,0,1,0,6,裏,アスレチックス
41,0100,3,ローリー,二ゴロ併殺,2,1,0,6,裏,アスレチックス
42,2000,4,デービス,三ゴロ,3,1,0,6,裏,アスレチックス
43,0000,4,モアランド,右安打,0,1,0,7,表,Rソックス
44,0100,5,デバース,左安打,0,1,0,7,表,Rソックス
45,0110,6,スワイハート,捕ゴロ,1,1,0,7,表,Rソックス
46,1110,7,ホルト,右二塁打,1,1,1,7,表,Rソックス
47,1011,8,バスケス,一邪飛,2,1,1,7,表,Rソックス
48,2011,9,林,空振り三振,3,1,1,7,表,Rソックス
49,0000,5,チャプマン,見逃し三振,1,1,1,7,裏,アスレチックス
50,1000,6,キャンハ,右フライ,2,1,1,7,裏,アスレチックス
51,2000,7,ピンダー,右安打,2,1,1,7,裏,アスレチックス
52,2100,8,スモリンスキー,遊ゴロ,3,1,1,7,裏,アスレチックス
53,0000,1,ブラッドリー,空振り三振,1,1,1,8,表,Rソックス
54,1000,2,ベニンテンディ,四球,1,1,1,8,表,Rソックス
55,1100,3,マルティネス,空振り三振,2,1,1,8,表,Rソックス
56,2010,4,モアランド,空振り三振,3,1,1,8,表,Rソックス
57,0000,9,マクスウェル,三ゴロ,1,1,1,8,裏,アスレチックス
58,1000,1,セミエン,右安打,1,1,1,8,裏,アスレチックス
59,1100,2,ピスコティ,三安打,1,1,1,8,裏,アスレチックス
60,1110,3,ローリー,空振り三振,2,1,1,8,裏,アスレチックス
61,2110,4,デービス,左本塁打,2,4,1,8,裏,アスレチックス
62,2000,5,チャプマン,右邪飛,3,4,1,8,裏,アスレチックス
63,0000,5,デバース,空振り三振,1,4,1,9,表,Rソックス
64,1000,6,スワイハート,投ゴロ,2,4,1,9,表,Rソックス
65,2000,7,ホルト,遊失策,2,4,1,9,表,Rソックス
66,2010,8,バスケス,一フライ,3,4,1,9,表,Rソックス
