,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,リンドア,右二塁打,0,0,0,1,表,インディアンス
1,0010,2,ブラントリー,四球,0,0,0,1,表,インディアンス
2,0110,3,Jラミレス,右フライ,1,0,0,1,表,インディアンス
3,1110,4,エンカーナシオン,中二塁打,1,0,1,1,表,インディアンス
4,1011,5,アロンソ,右安打,1,0,2,1,表,インディアンス
5,1101,6,カブレラ,右犠飛,2,0,3,1,表,インディアンス
6,2100,7,キプニス,死球,2,0,3,1,表,インディアンス
7,2110,8,ゴームズ,右フライ,3,0,3,1,表,インディアンス
8,0000,1,ドジャー,空振り三振,1,0,3,1,裏,ツインズ
9,1000,2,ロサリオ,左安打,1,0,3,1,裏,ツインズ
10,1100,3,サノ,空振り三振,2,0,3,1,裏,ツインズ
11,2000,9,Gアレン,空振り三振,1,0,3,1,裏,ツインズ
12,1000,1,リンドア,中二塁打,1,0,3,1,裏,ツインズ
13,1010,2,ブラントリー,空振り三振,2,0,3,1,裏,ツインズ
14,2010,3,Jラミレス,遊フライ,3,0,3,1,裏,ツインズ
15,0000,4,モリソン,左フライ,1,0,3,2,表,インディアンス
16,1000,5,エスコバル,二ゴロ,2,0,3,2,表,インディアンス
17,2000,6,ケプラー,二ゴロ,3,0,3,2,表,インディアンス
18,0000,4,エンカーナシオン,遊フライ,1,0,3,2,裏,ツインズ
19,1000,5,アロンソ,右フライ,2,0,3,2,裏,ツインズ
20,2000,6,カブレラ,見逃し三振,3,0,3,2,裏,ツインズ
21,0000,7,ガーバー,一ゴロ,1,0,3,3,表,インディアンス
22,1000,8,グロスマン,見逃し三振,2,0,3,3,表,インディアンス
23,2000,9,ラマーレ,遊ゴロ,3,0,3,3,表,インディアンス
24,0000,7,キプニス,右二塁打,0,0,3,3,裏,ツインズ
25,0010,8,ゴームズ,遊ゴロ,1,0,3,3,裏,ツインズ
26,1010,9,Gアレン,死球,1,0,3,3,裏,ツインズ
27,1110,1,リンドア,右本塁打,1,0,6,3,裏,ツインズ
28,1000,2,ブラントリー,中フライ,2,0,6,3,裏,ツインズ
29,2000,3,Jラミレス,右本塁打,2,0,7,3,裏,ツインズ
30,2000,4,エンカーナシオン,二失策,2,0,7,3,裏,ツインズ
31,2100,5,アロンソ,四球,2,0,7,3,裏,ツインズ
32,2110,6,カブレラ,右安打,2,0,8,3,裏,ツインズ
33,2000,1,ドジャー,空振り三振,1,0,8,3,裏,ツインズ
34,1000,2,ロサリオ,中フライ,2,0,8,3,裏,ツインズ
35,2000,3,サノ,中安打,2,0,8,3,裏,ツインズ
36,2100,4,モリソン,空振り三振,3,0,8,3,裏,ツインズ
37,0000,7,キプニス,二安打,0,0,8,4,表,インディアンス
38,0100,8,ゴームズ,中フライ,1,0,8,4,表,インディアンス
39,1100,9,Gアレン,中安打,1,0,8,4,表,インディアンス
40,1101,1,リンドア,投ゴロ,2,0,8,4,表,インディアンス
41,2011,2,ブラントリー,空振り三振,3,0,8,4,表,インディアンス
42,0000,5,エスコバル,左二塁打,0,0,8,4,裏,ツインズ
43,0010,6,ケプラー,四球,0,0,8,4,裏,ツインズ
44,0110,7,ガーバー,三ゴロ,1,0,8,4,裏,ツインズ
45,1011,8,グロスマン,中安打,1,1,8,4,裏,ツインズ
46,1101,9,ラマーレ,中安打,1,2,8,4,裏,ツインズ
47,1110,1,ドジャー,三ゴロ併殺,3,2,8,4,裏,ツインズ
48,0000,3,Jラミレス,二ゴロ,1,2,8,5,表,インディアンス
49,1000,4,エンカーナシオン,左ライナー,2,2,8,5,表,インディアンス
50,2000,5,アロンソ,三ゴロ,3,2,8,5,表,インディアンス
51,0000,2,ロサリオ,見逃し三振,1,2,8,5,裏,ツインズ
52,1000,3,サノ,遊ゴロ,2,2,8,5,裏,ツインズ
53,2000,4,モリソン,中本塁打,2,3,8,5,裏,ツインズ
54,2000,5,エスコバル,右本塁打,2,4,8,5,裏,ツインズ
55,2000,6,ケプラー,右安打,2,4,8,5,裏,ツインズ
56,2100,7,ガーバー,一フライ,3,4,8,5,裏,ツインズ
57,0000,6,カブレラ,空振り三振,1,4,8,6,表,インディアンス
58,1000,7,キプニス,二ゴロ,2,4,8,6,表,インディアンス
59,2000,8,ゴームズ,遊フライ,3,4,8,6,表,インディアンス
60,0000,8,グロスマン,中安打,0,4,8,6,裏,ツインズ
61,0100,9,ラマーレ,二フライ,1,4,8,6,裏,ツインズ
62,1100,1,ドジャー,死球,1,4,8,6,裏,ツインズ
63,1110,2,ロサリオ,右安打,1,5,8,6,裏,ツインズ
64,1110,3,サノ,右本塁打,1,8,8,6,裏,ツインズ
65,1000,4,モリソン,左フライ,2,8,8,6,裏,ツインズ
66,2000,5,エスコバル,四球,2,8,8,6,裏,ツインズ
67,2100,6,ケプラー,空振り三振,3,8,8,6,裏,ツインズ
68,0000,9,Gアレン,左フライ,1,8,8,7,表,インディアンス
69,1000,1,リンドア,中本塁打,1,8,9,7,表,インディアンス
70,1000,2,ブラントリー,四球,1,8,9,7,表,インディアンス
71,1100,3,Jラミレス,右安打,1,8,9,7,表,インディアンス
72,1101,4,エンカーナシオン,一併殺,3,8,9,7,表,インディアンス
73,0000,7,ガーバー,三ゴロ,1,8,9,7,裏,ツインズ
74,1000,8,グロスマン,空振り三振,2,8,9,7,裏,ツインズ
75,2000,9,ラマーレ,中安打,2,8,9,7,裏,ツインズ
76,2100,1,ドジャー,二フライ,3,8,9,7,裏,ツインズ
77,0000,5,アロンソ,一ゴロ,1,8,9,8,表,インディアンス
78,1000,6,カブレラ,右フライ,2,8,9,8,表,インディアンス
79,2000,7,キプニス,遊ゴロ,3,8,9,8,表,インディアンス
80,0000,2,ロサリオ,遊フライ,1,8,9,8,裏,ツインズ
81,1000,3,サノ,見逃し三振,2,8,9,8,裏,ツインズ
82,2000,4,モリソン,空振り三振,3,8,9,8,裏,ツインズ
