,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ボガーツ,二ライナー,1,0,0,1,表,Rソックス
1,1000,2,バスケス,右ライナー,2,0,0,1,表,Rソックス
2,2000,3,ベニンテンディ,遊ゴロ,3,0,0,1,表,Rソックス
3,0000,1,キーアマイヤー,中安打,0,0,0,1,裏,レイズ
4,0100,2,ソーザ,空振り三振,1,0,0,1,裏,レイズ
5,1100,3,ロンゴリア,投ゴロ併殺,3,0,0,1,裏,レイズ
6,0000,4,ベッツ,左本塁打,0,0,1,2,表,Rソックス
7,0000,5,モアランド,中二塁打,0,0,1,2,表,Rソックス
8,0010,6,ヤング,右フライ,1,0,1,2,表,Rソックス
9,1010,7,デバース,空振り三振,2,0,1,2,表,Rソックス
10,2010,8,ホルト,見逃し三振,3,0,1,2,表,Rソックス
11,0000,4,デューダ,空振り三振,1,0,1,2,裏,レイズ
12,1000,5,ラモス,遊ゴロ,2,0,1,2,裏,レイズ
13,2000,6,ディカーソン,遊ゴロ,3,0,1,2,裏,レイズ
14,0000,9,ブラッドリー,遊ゴロ,1,0,1,3,表,Rソックス
15,1000,1,ボガーツ,空振り三振,2,0,1,3,表,Rソックス
16,2000,2,バスケス,中安打,2,0,1,3,表,Rソックス
17,2100,3,ベニンテンディ,左フライ,3,0,1,3,表,Rソックス
18,0000,7,エチャバリア,左安打,0,0,1,3,裏,レイズ
19,0100,8,ミラー,左フライ,1,0,1,3,裏,レイズ
20,1100,9,スミス,中フライ,2,0,1,3,裏,レイズ
21,2100,1,キーアマイヤー,盗塁死,3,0,1,3,裏,レイズ
22,0000,4,ベッツ,遊ゴロ,1,0,1,4,表,Rソックス
23,1000,5,モアランド,見逃し三振,2,0,1,4,表,Rソックス
24,2000,6,ヤング,一ゴロ,3,0,1,4,表,Rソックス
25,0000,1,キーアマイヤー,空振り三振,1,0,1,4,裏,レイズ
26,1000,2,ソーザ,右フライ,2,0,1,4,裏,レイズ
27,2000,3,ロンゴリア,右二塁打,2,0,1,4,裏,レイズ
28,2001,4,デューダ,一邪飛,3,0,1,4,裏,レイズ
29,0000,7,デバース,中フライ,1,0,1,5,表,Rソックス
30,1000,8,ホルト,左安打,1,0,1,5,表,Rソックス
31,1100,9,ブラッドリー,空振り三振,2,0,1,5,表,Rソックス
32,2100,1,ボガーツ,三ゴロ,3,0,1,5,表,Rソックス
33,0000,5,ラモス,三ゴロ,1,0,1,5,裏,レイズ
34,1000,6,ディカーソン,右安打,1,0,1,5,裏,レイズ
35,1100,7,エチャバリア,中ライナー,2,0,1,5,裏,レイズ
36,2100,8,ミラー,二ゴロ,3,0,1,5,裏,レイズ
37,0000,2,バスケス,右安打,0,0,1,6,表,Rソックス
38,0100,3,ベニンテンディ,二ゴロ,1,0,1,6,表,Rソックス
39,1001,4,ベッツ,左安打,1,0,2,6,表,Rソックス
40,1100,5,モアランド,四球,1,0,2,6,表,Rソックス
41,1110,6,ヤング,空振り三振,2,0,2,6,表,Rソックス
42,2110,7,デバース,左二塁打,2,0,3,6,表,Rソックス
43,2011,8,ホルト,遊ゴロ,3,0,3,6,表,Rソックス
44,0000,9,スミス,三失策,0,0,3,6,裏,レイズ
45,0100,1,キーアマイヤー,中フライ,1,0,3,6,裏,レイズ
46,1100,2,ソーザ,中フライ,2,0,3,6,裏,レイズ
47,2100,3,ロンゴリア,右フライ,3,0,3,6,裏,レイズ
48,0000,9,ブラッドリー,空振り三振,1,0,3,7,表,Rソックス
49,1000,1,ボガーツ,中ライナー,2,0,3,7,表,Rソックス
50,2000,2,バスケス,三ゴロ,3,0,3,7,表,Rソックス
51,0000,4,デューダ,一邪飛,1,0,3,7,裏,レイズ
52,1000,5,ラモス,三ゴロ,2,0,3,7,裏,レイズ
53,2000,6,ディカーソン,二ライナー,3,0,3,7,裏,レイズ
54,0000,3,ベニンテンディ,三フライ,1,0,3,8,表,Rソックス
55,1000,4,ベッツ,左フライ,2,0,3,8,表,Rソックス
56,2000,5,モアランド,左フライ,3,0,3,8,表,Rソックス
57,0000,7,エチャバリア,右二塁打,0,0,3,8,裏,レイズ
58,0010,8,ミラー,三フライ,1,0,3,8,裏,レイズ
59,1010,9,スミス,四球,1,0,3,8,裏,レイズ
60,1101,1,キーアマイヤー,一ゴロ,2,0,3,8,裏,レイズ
61,2001,2,ソーザ,空振り三振,3,1,3,8,裏,レイズ
62,0000,6,ヤング,一邪飛,1,1,3,9,表,Rソックス
63,1000,7,デバース,二ゴロ,2,1,3,9,表,Rソックス
64,2000,8,ホルト,三ライナー,3,1,3,9,表,Rソックス
65,0000,3,ロンゴリア,空振り三振,1,1,3,9,裏,レイズ
66,1000,4,デューダ,空振り三振,2,1,3,9,裏,レイズ
67,2000,5,ラモス,遊ゴロ,3,1,3,9,裏,レイズ
