,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ダフィー,空振り三振,1,0,0,1,表,レイズ
1,1000,2,キーアマイヤー,見逃し三振,2,0,0,1,表,レイズ
2,2000,3,ゴメス,空振り三振,3,0,0,1,表,レイズ
3,0000,1,ベッツ,中二塁打,0,0,0,1,裏,Rソックス
4,0010,2,ベニンテンディ,二ゴロ,1,0,0,1,裏,Rソックス
5,1001,3,ラミレス,遊ゴロ,2,1,0,1,裏,Rソックス
6,2000,4,マルティネス,右ライナー,3,1,0,1,裏,Rソックス
7,0000,4,クロン,中本塁打,0,1,1,2,表,レイズ
8,0000,5,ロバートソン,見逃し三振,1,1,1,2,表,レイズ
9,1000,6,ミラー,見逃し三振,2,1,1,2,表,レイズ
10,2000,7,スークレ,遊ゴロ,3,1,1,2,表,レイズ
11,0000,5,ボガーツ,左安打,0,1,1,2,裏,Rソックス
12,0100,6,モアランド,右フライ,1,1,1,2,裏,Rソックス
13,1100,7,ヌネス,右フライ,2,1,1,2,裏,Rソックス
14,2100,8,デバース,空振り三振,3,1,1,2,裏,Rソックス
15,0000,8,エチャバリア,一ゴロ,1,1,1,3,表,レイズ
16,1000,9,レフスナイダー,四球,1,1,1,3,表,レイズ
17,1100,1,ダフィー,三安打,1,1,1,3,表,レイズ
18,1110,2,キーアマイヤー,空振り三振,2,1,1,3,表,レイズ
19,2110,3,ゴメス,右二塁打,2,1,2,3,表,レイズ
20,2011,4,クロン,空振り三振,3,1,2,3,表,レイズ
21,0000,9,バスケス,左フライ,1,1,2,3,裏,Rソックス
22,1000,1,ベッツ,遊ゴロ,2,1,2,3,裏,Rソックス
23,2000,2,ベニンテンディ,二ライナー,3,1,2,3,裏,Rソックス
24,0000,5,ロバートソン,三安打,0,1,2,4,表,レイズ
25,0100,6,ミラー,四球,0,1,2,4,表,レイズ
26,0110,7,スークレ,遊ゴロ,1,1,2,4,表,レイズ
27,1011,8,エチャバリア,中安打,1,1,3,4,表,レイズ
28,1110,9,レフスナイダー,左ライナー,2,1,3,4,表,レイズ
29,2110,1,ダフィー,三安打,2,1,3,4,表,レイズ
30,2111,2,キーアマイヤー,左フライ,3,1,3,4,表,レイズ
31,0000,3,ラミレス,四球,0,1,3,4,裏,Rソックス
32,0100,4,マルティネス,右フライ,1,1,3,4,裏,Rソックス
33,1100,5,ボガーツ,右フライ,2,1,3,4,裏,Rソックス
34,2100,6,モアランド,中フライ,3,1,3,4,裏,Rソックス
35,0000,3,ゴメス,一フライ,1,1,3,5,表,レイズ
36,1000,4,クロン,三ゴロ,2,1,3,5,表,レイズ
37,2000,5,ロバートソン,三安打,2,1,3,5,表,レイズ
38,2010,6,ミラー,中安打,2,1,4,5,表,レイズ
39,2100,7,スークレ,二ゴロ,3,1,4,5,表,レイズ
40,0000,7,ヌネス,四球,0,1,4,5,裏,Rソックス
41,0100,8,デバース,二フライ,1,1,4,5,裏,Rソックス
42,1100,9,バスケス,右安打,1,1,4,5,裏,Rソックス
43,1110,1,ベッツ,四球,1,1,4,5,裏,Rソックス
44,1111,2,ベニンテンディ,見逃し三振,2,1,4,5,裏,Rソックス
45,2111,3,ラミレス,遊安打,2,2,4,5,裏,Rソックス
46,2111,4,マルティネス,空振り三振,3,2,4,5,裏,Rソックス
47,0000,8,エチャバリア,遊ゴロ,1,2,4,6,表,レイズ
48,1000,9,レフスナイダー,空振り三振,2,2,4,6,表,レイズ
49,2000,1,ダフィー,四球,2,2,4,6,表,レイズ
50,2100,2,キーアマイヤー,中三塁打,2,2,5,6,表,レイズ
51,2001,3,ゴメス,空振り三振,3,2,5,6,表,レイズ
52,0000,5,ボガーツ,遊ライナー,1,2,5,6,裏,Rソックス
53,1000,6,モアランド,空振り三振,2,2,5,6,裏,Rソックス
54,2000,7,ヌネス,中フライ,3,2,5,6,裏,Rソックス
55,0000,4,クロン,空振り三振,1,2,5,7,表,レイズ
56,1000,5,ロバートソン,四球,1,2,5,7,表,レイズ
57,1100,6,ウェンデル,左三塁打,1,2,6,7,表,レイズ
58,1001,7,スークレ,右犠飛,2,2,7,7,表,レイズ
59,2000,8,エチャバリア,三ゴロ,3,2,7,7,表,レイズ
60,0000,8,デバース,四球,0,2,7,7,裏,Rソックス
61,0100,9,バスケス,一ゴロ,1,2,7,7,裏,Rソックス
62,1001,1,ベッツ,二フライ,2,2,7,7,裏,Rソックス
63,2001,2,ベニンテンディ,一ゴロ,3,2,7,7,裏,Rソックス
64,0000,9,スミス,二ゴロ,1,2,7,8,表,レイズ
65,1000,1,ダフィー,遊ゴロ,2,2,7,8,表,レイズ
66,2000,2,キーアマイヤー,四球,2,2,7,8,表,レイズ
67,2100,3,ゴメス,左安打,2,2,7,8,表,レイズ
68,2110,4,クロン,四球,2,2,7,8,表,レイズ
69,2111,5,ロバートソン,空振り三振,3,2,7,8,表,レイズ
70,0000,3,ラミレス,左安打,0,2,7,8,裏,Rソックス
71,0010,4,マルティネス,空振り三振,1,2,7,8,裏,Rソックス
72,1010,5,ホルト,左フライ,2,2,7,8,裏,Rソックス
73,2010,6,モアランド,左二塁打,2,3,7,8,裏,Rソックス
74,2010,7,ヌネス,中安打,2,3,7,8,裏,Rソックス
75,2101,8,デバース,左二塁打,2,5,7,8,裏,Rソックス
76,2010,9,バスケス,中安打,2,6,7,8,裏,Rソックス
77,2010,1,ベッツ,左安打,2,7,7,8,裏,Rソックス
78,2010,2,ベニンテンディ,中二塁打,2,8,7,8,裏,Rソックス
79,2010,3,ラミレス,空振り三振,3,8,7,8,裏,Rソックス
80,0000,6,ウェンデル,三フライ,1,8,7,9,表,レイズ
81,1000,7,スパン,三フライ,2,8,7,9,表,レイズ
82,2000,8,エチャバリア,遊ゴロ,3,8,7,9,表,レイズ
