,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ピレラ,空振り三振,1,0,0,1,表,パドレス
1,1000,2,コルデロ,三邪飛,2,0,0,1,表,パドレス
2,2000,3,マイヤーズ,四球,2,0,0,1,表,パドレス
3,2100,4,レンフロー,四球,2,0,0,1,表,パドレス
4,2110,5,スパンゲンバーグ,二フライ,3,0,0,1,表,パドレス
5,0000,1,リゾ,右フライ,1,0,0,1,裏,カブス
6,1000,2,ブライアント,右二塁打,1,0,0,1,裏,カブス
7,1010,3,シュワバー,右フライ,2,0,0,1,裏,カブス
8,2001,4,ラッセル,中ライナー,3,0,0,1,裏,カブス
9,0000,6,アイバー,右フライ,1,0,0,2,表,パドレス
10,1000,7,シーザー,一邪飛,2,0,0,2,表,パドレス
11,2000,8,トーレンス,中安打,2,0,0,2,表,パドレス
12,2100,9,ディアス,三ゴロ,3,0,0,2,表,パドレス
13,0000,5,ハップ,一ゴロ,1,0,0,2,裏,カブス
14,1000,6,ラステラ,二ゴロ,2,0,0,2,裏,カブス
15,2000,7,コントレラス,空振り三振,3,0,0,2,裏,カブス
16,0000,1,ピレラ,右安打,0,0,0,3,表,パドレス
17,0010,2,コルデロ,空振り三振,1,0,0,3,表,パドレス
18,1010,3,マイヤーズ,三安打,1,0,0,3,表,パドレス
19,1110,4,レンフロー,遊ゴロ併殺,3,0,0,3,表,パドレス
20,0000,8,バトラー,遊ゴロ,1,0,0,3,裏,カブス
21,1000,9,アルモラ,四球,1,0,0,3,裏,カブス
22,1100,1,リゾ,二ゴロ併殺,3,0,0,3,裏,カブス
23,0000,5,スパンゲンバーグ,左フライ,1,0,0,4,表,パドレス
24,1000,6,アイバー,見逃し三振,2,0,0,4,表,パドレス
25,2000,7,シーザー,四球,2,0,0,4,表,パドレス
26,2100,8,トーレンス,空振り三振,3,0,0,4,表,パドレス
27,0000,2,ブライアント,空振り三振,1,0,0,4,裏,カブス
28,1000,3,シュワバー,四球,1,0,0,4,裏,カブス
29,1100,4,ラッセル,遊フライ,2,0,0,4,裏,カブス
30,2100,5,ハップ,中本塁打,2,2,0,4,裏,カブス
31,2000,6,ラステラ,一ゴロ,3,2,0,4,裏,カブス
32,0000,9,スタメン,右二塁打,0,2,0,5,表,パドレス
33,0010,1,ピレラ,中安打,0,2,1,5,表,パドレス
34,0010,2,コルデロ,空振り三振,1,2,1,5,表,パドレス
35,1001,3,マイヤーズ,二フライ,2,2,1,5,表,パドレス
36,2001,4,レンフロー,空振り三振,3,2,1,5,表,パドレス
37,0000,7,コントレラス,中フライ,1,2,1,5,裏,カブス
38,1000,8,モンテロ,一ゴロ,2,2,1,5,裏,カブス
39,2000,9,アルモラ,見逃し三振,3,2,1,5,裏,カブス
40,0000,5,スパンゲンバーグ,空振り三振,1,2,1,6,表,パドレス
41,1000,6,アイバー,右本塁打,1,2,2,6,表,パドレス
42,1000,7,シーザー,一フライ,2,2,2,6,表,パドレス
43,2000,8,トーレンス,空振り三振,3,2,2,6,表,パドレス
44,0000,1,リゾ,三ゴロ,1,2,2,6,裏,カブス
45,1000,2,ブライアント,右フライ,2,2,2,6,裏,カブス
46,2000,3,シュワバー,見逃し三振,3,2,2,6,裏,カブス
47,0000,9,コルドバ,一ライナー,1,2,2,7,表,パドレス
48,1000,1,ピレラ,右フライ,2,2,2,7,表,パドレス
49,2000,2,コルデロ,空振り三振,3,2,2,7,表,パドレス
50,0000,4,ラッセル,右フライ,1,2,2,7,裏,カブス
51,1000,5,ハップ,左フライ,2,2,2,7,裏,カブス
52,2000,6,ラステラ,一ゴロ,3,2,2,7,裏,カブス
53,0000,3,マイヤーズ,中安打,0,2,2,8,表,パドレス
54,0100,4,レンフロー,空振り三振,1,2,2,8,表,パドレス
55,1100,5,スパンゲンバーグ,中安打,1,2,2,8,表,パドレス
56,1011,6,アイバー,敬遠,1,2,2,8,表,パドレス
57,1111,7,シーザー,一邪飛,2,2,2,8,表,パドレス
58,2111,8,トーレンス,四球,2,2,3,8,表,パドレス
59,2111,9,ダーノー,投ゴロ,3,2,3,8,表,パドレス
60,0000,7,コントレラス,二ライナー,1,2,3,8,裏,カブス
61,1000,8,ジェイ,見逃し三振,2,2,3,8,裏,カブス
62,2000,9,アルモラ,遊ゴロ,3,2,3,8,裏,カブス
63,0000,1,ピレラ,左フライ,1,2,3,9,表,パドレス
64,1000,2,コルデロ,空振り三振,2,2,3,9,表,パドレス
65,2000,3,マイヤーズ,空振り三振,3,2,3,9,表,パドレス
66,0000,1,リゾ,遊ゴロ,1,2,3,9,裏,カブス
67,1000,2,ブライアント,遊ゴロ,2,2,3,9,裏,カブス
68,2000,3,シュワバー,一ゴロ,3,2,3,9,裏,カブス
