,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,ヒックス,左ライナー,1,0,0,1,表,ヤンキース
1,1000,2,スタントン,見逃し三振,2,0,0,1,表,ヤンキース
2,2000,3,グレゴリアス,二ゴロ,3,0,0,1,表,ヤンキース
3,0000,1,アンダーソン,投ゴロ,1,0,0,1,裏,Wソックス
4,1000,2,Aガルシア,空振り三振,2,0,0,1,裏,Wソックス
5,2000,3,アブレイユ,空振り三振,3,0,0,1,裏,Wソックス
6,0000,4,トーリス,四球,0,0,0,2,表,ヤンキース
7,0100,5,バード,三邪飛,1,0,0,2,表,ヤンキース
8,1100,6,アンドゥハー,死球,1,0,0,2,表,ヤンキース
9,1110,7,ウォーカー,空振り三振,2,0,0,2,表,ヤンキース
10,2110,8,ヒガシオカ,右フライ,3,0,0,2,表,ヤンキース
11,0000,4,デビッドソン,空振り三振,1,0,0,2,裏,Wソックス
12,1000,5,モンカダ,四球,1,0,0,2,裏,Wソックス
13,1100,6,ラマーレ,中安打,1,0,0,2,裏,Wソックス
14,1110,7,サンチェス,空振り三振,2,0,0,2,裏,Wソックス
15,2110,8,エンゲル,三邪飛,3,0,0,2,裏,Wソックス
16,0000,9,ロビンソン,二ゴロ,1,0,0,3,表,ヤンキース
17,1000,1,ヒックス,一ゴロ,2,0,0,3,表,ヤンキース
18,2000,2,スタントン,一フライ,3,0,0,3,表,ヤンキース
19,0000,9,ナルバエス,四球,0,0,0,3,裏,Wソックス
20,0100,1,アンダーソン,空振り三振,1,0,0,3,裏,Wソックス
21,1100,2,Aガルシア,左二塁打,1,0,0,3,裏,Wソックス
22,1011,3,アブレイユ,左犠飛,2,1,0,3,裏,Wソックス
23,2010,4,デビッドソン,右フライ,3,1,0,3,裏,Wソックス
24,0000,3,グレゴリアス,空振り三振,1,1,0,4,表,ヤンキース
25,1000,4,トーリス,三ゴロ,2,1,0,4,表,ヤンキース
26,2000,5,バード,四球,2,1,0,4,表,ヤンキース
27,2010,6,アンドゥハー,空振り三振,3,1,0,4,表,ヤンキース
28,0000,5,モンカダ,見逃し三振,1,1,0,4,裏,Wソックス
29,1000,6,ラマーレ,空振り三振,2,1,0,4,裏,Wソックス
30,2000,7,サンチェス,空振り三振,3,1,0,4,裏,Wソックス
31,0000,7,ウォーカー,見逃し三振,1,1,0,5,表,ヤンキース
32,1000,8,ヒガシオカ,中フライ,2,1,0,5,表,ヤンキース
33,2000,9,ロビンソン,投ゴロ,3,1,0,5,表,ヤンキース
34,0000,8,エンゲル,一安打,0,1,0,5,裏,Wソックス
35,0100,9,ナルバエス,四球,0,1,0,5,裏,Wソックス
36,0110,1,アンダーソン,空振り三振,1,1,0,5,裏,Wソックス
37,1110,2,Aガルシア,三ライナー,2,1,0,5,裏,Wソックス
38,2110,3,アブレイユ,空振り三振,3,1,0,5,裏,Wソックス
39,0000,1,ヒックス,中二塁打,0,1,0,6,表,ヤンキース
40,0001,2,スタントン,三安打,0,1,0,6,表,ヤンキース
41,0101,3,グレゴリアス,三フライ,1,1,0,6,表,ヤンキース
42,1101,4,トーリス,中フライ,2,1,0,6,表,ヤンキース
43,2101,5,バード,空振り三振,3,1,0,6,表,ヤンキース
44,0000,4,デビッドソン,空振り三振,1,1,0,6,裏,Wソックス
45,1000,5,モンカダ,空振り三振,2,1,0,6,裏,Wソックス
46,2000,6,ラマーレ,中二塁打,2,1,0,6,裏,Wソックス
47,2010,7,サンチェス,三邪飛,3,1,0,6,裏,Wソックス
48,0000,6,アンドゥハー,左本塁打,0,1,1,7,表,ヤンキース
49,0000,7,ウォーカー,中フライ,1,1,1,7,表,ヤンキース
50,1000,8,ヒガシオカ,右二塁打,1,1,1,7,表,ヤンキース
51,1010,9,ガードナー,中フライ,2,1,1,7,表,ヤンキース
52,2001,1,ヒックス,二ゴロ,3,1,1,7,表,ヤンキース
53,0000,8,エンゲル,遊ゴロ,1,1,1,7,裏,Wソックス
54,1000,9,ナルバエス,左フライ,2,1,1,7,裏,Wソックス
55,2000,1,アンダーソン,空振り三振,3,1,1,7,裏,Wソックス
56,0000,2,スタントン,遊ゴロ,1,1,1,8,表,ヤンキース
57,1000,3,グレゴリアス,二ゴロ,2,1,1,8,表,ヤンキース
58,2000,4,トーリス,一ゴロ,3,1,1,8,表,ヤンキース
59,0000,2,Aガルシア,空振り三振,1,1,1,8,裏,Wソックス
60,1000,3,アブレイユ,空振り三振,2,1,1,8,裏,Wソックス
61,2000,4,パルカ,見逃し三振,3,1,1,8,裏,Wソックス
62,0000,5,バード,三ゴロ,1,1,1,9,表,ヤンキース
63,1000,6,アンドゥハー,空振り三振,2,1,1,9,表,ヤンキース
64,2000,7,ウォーカー,空振り三振,3,1,1,9,表,ヤンキース
65,0000,5,モンカダ,左フライ,1,1,1,9,裏,Wソックス
66,1000,6,デルモニコ,四球,1,1,1,9,裏,Wソックス
67,1100,7,サンチェス,二ゴロ,2,1,1,9,裏,Wソックス
68,2100,8,エンゲル,右フライ,3,1,1,9,裏,Wソックス
69,0000,8,ヒガシオカ,空振り三振,1,1,1,10,表,ヤンキース
70,1000,9,ガードナー,四球,1,1,1,10,表,ヤンキース
71,1100,1,ヒックス,空振り三振,2,1,1,10,表,ヤンキース
72,2100,2,スタントン,右本塁打,2,1,3,10,表,ヤンキース
73,2000,3,グレゴリアス,四球,2,1,3,10,表,ヤンキース
74,2100,4,トーリス,右フライ,3,1,3,10,表,ヤンキース
75,0000,9,ナルバエス,死球,0,1,3,10,裏,Wソックス
76,0010,1,アンダーソン,投ゴロ,1,1,3,10,裏,Wソックス
77,1010,2,Aガルシア,三ゴロ,2,1,3,10,裏,Wソックス
78,2001,3,アブレイユ,中本塁打,2,3,3,10,裏,Wソックス
79,2000,4,パルカ,遊ゴロ,3,3,3,10,裏,Wソックス
80,0000,5,ボイト,見逃し三振,1,3,3,11,表,ヤンキース
81,1000,6,アンドゥハー,遊安打,1,3,3,11,表,ヤンキース
82,1100,7,ウォーカー,三ゴロ併殺,3,3,3,11,表,ヤンキース
83,0000,5,モンカダ,空振り三振,1,3,3,11,裏,Wソックス
84,1000,6,デルモニコ,中フライ,2,3,3,11,裏,Wソックス
85,2000,7,サンチェス,見逃し三振,3,3,3,11,裏,Wソックス
86,0000,8,ヒガシオカ,中フライ,1,3,3,12,表,ヤンキース
87,1000,9,ガードナー,空振り三振,2,3,3,12,表,ヤンキース
88,2000,1,ヒックス,三ゴロ,3,3,3,12,表,ヤンキース
89,0000,8,エンゲル,右フライ,1,3,3,12,裏,Wソックス
90,1000,9,ナルバエス,中安打,1,3,3,12,裏,Wソックス
91,1100,1,アンダーソン,右ゴロ,2,3,3,12,裏,Wソックス
92,2100,2,Aガルシア,四球,2,3,3,12,裏,Wソックス
93,2110,3,アブレイユ,右フライ,3,3,3,12,裏,Wソックス
94,0000,2,スタントン,二フライ,1,3,3,13,表,ヤンキース
95,1000,3,グレゴリアス,四球,1,3,3,13,表,ヤンキース
96,1100,4,トーリス,空振り三振,2,3,3,13,表,ヤンキース
97,2100,5,ボイト,左安打,2,3,3,13,表,ヤンキース
98,2110,6,アンドゥハー,左安打,2,3,4,13,表,ヤンキース
99,2110,7,ウォーカー,一ゴロ,3,3,4,13,表,ヤンキース
100,0000,4,パルカ,三ゴロ,1,3,4,13,裏,Wソックス
101,1000,5,モンカダ,見逃し三振,2,3,4,13,裏,Wソックス
102,2000,6,デルモニコ,空振り三振,3,3,4,13,裏,Wソックス
