,状況,打順,打者,結果,アウト,裏得点,表得点,イニング,表裏,攻撃チーム
0,0000,1,スプリンガー,三ゴロ,1,0,0,1,表,アストロズ
1,1000,2,レディック,四球,1,0,0,1,表,アストロズ
2,1100,3,アルテューベ,空振り三振,2,0,0,1,表,アストロズ
3,2100,4,コレア,四球,2,0,0,1,表,アストロズ
4,2110,5,ギャティス,三ゴロ,3,0,0,1,表,アストロズ
5,0000,1,ガードナー,右二塁打,0,0,0,1,裏,ヤンキース
6,0010,2,エルズベリー,一ゴロ,1,0,0,1,裏,ヤンキース
7,1001,3,ホリデー,一ゴロ,2,1,0,1,裏,ヤンキース
8,2000,4,カストロ,空振り三振,3,1,0,1,裏,ヤンキース
9,0000,6,ゴンザレス,四球,0,1,0,2,表,アストロズ
10,0100,7,グリエル,左安打,0,1,0,2,表,アストロズ
11,0110,8,ブレグマン,三ゴロ併殺,2,1,0,2,表,アストロズ
12,2001,9,青木宣親,空振り三振,3,1,0,2,表,アストロズ
13,0000,5,ジャッジ,見逃し三振,1,1,0,2,裏,ヤンキース
14,1000,6,グレゴリアス,左二塁打,1,1,0,2,裏,ヤンキース
15,1010,7,ヘドリー,空振り三振,2,1,0,2,裏,ヤンキース
16,2010,8,カーター,見逃し三振,3,1,0,2,裏,ヤンキース
17,0000,1,スプリンガー,死球,0,1,0,3,表,アストロズ
18,0100,2,レディック,中安打,0,1,0,3,表,アストロズ
19,0110,3,アルテューベ,遊ゴロ,1,1,0,3,表,アストロズ
20,1101,4,コレア,中安打,1,1,1,3,表,アストロズ
21,1101,5,ギャティス,右安打,1,1,2,3,表,アストロズ
22,1110,6,ゴンザレス,中安打,1,1,3,3,表,アストロズ
23,1110,7,グリエル,左安打,1,1,3,3,表,アストロズ
24,1111,8,ブレグマン,三ゴロ併殺,3,1,3,3,表,アストロズ
25,0000,9,ロマイン,空振り三振,1,1,3,3,裏,ヤンキース
26,1000,1,ガードナー,中フライ,2,1,3,3,裏,ヤンキース
27,2000,2,エルズベリー,一ゴロ,3,1,3,3,裏,ヤンキース
28,0000,9,青木宣親,見逃し三振,1,1,3,4,表,アストロズ
29,1000,1,スプリンガー,右安打,1,1,3,4,表,アストロズ
30,1100,2,レディック,遊フライ,2,1,3,4,表,アストロズ
31,2100,3,アルテューベ,右フライ,3,1,3,4,表,アストロズ
32,0000,3,ホリデー,四球,0,1,3,4,裏,ヤンキース
33,0010,4,カストロ,右本塁打,0,3,3,4,裏,ヤンキース
34,0000,5,ジャッジ,中本塁打,0,4,3,4,裏,ヤンキース
35,0000,6,グレゴリアス,一ゴロ,1,4,3,4,裏,ヤンキース
36,1000,7,ヘドリー,三ゴロ,2,4,3,4,裏,ヤンキース
37,2000,8,カーター,四球,2,4,3,4,裏,ヤンキース
38,2100,9,ロマイン,見逃し三振,3,4,3,4,裏,ヤンキース
39,0000,4,コレア,右フライ,1,4,3,5,表,アストロズ
40,1000,5,ギャティス,三ゴロ,2,4,3,5,表,アストロズ
41,2000,6,ゴンザレス,空振り三振,3,4,3,5,表,アストロズ
42,0000,1,ガードナー,右フライ,1,4,3,5,裏,ヤンキース
43,1000,2,エルズベリー,二ゴロ,2,4,3,5,裏,ヤンキース
44,2000,3,ホリデー,左フライ,3,4,3,5,裏,ヤンキース
45,0000,7,グリエル,遊ゴロ,1,4,3,6,表,アストロズ
46,1000,8,ブレグマン,見逃し三振,2,4,3,6,表,アストロズ
47,2000,9,青木宣親,四球,2,4,3,6,表,アストロズ
48,2100,1,スプリンガー,中ライナー,3,4,3,6,表,アストロズ
49,0000,4,カストロ,遊失策,0,4,3,6,裏,ヤンキース
50,0100,5,ジャッジ,空振り三振,1,4,3,6,裏,ヤンキース
51,1100,6,グレゴリアス,中フライ,2,4,3,6,裏,ヤンキース
52,2100,7,ヘドリー,一失策,2,4,3,6,裏,ヤンキース
53,2011,8,カーター,見逃し三振,3,4,3,6,裏,ヤンキース
54,0000,2,レディック,遊安打,0,4,3,7,表,アストロズ
55,0100,3,アルテューベ,四球,0,4,3,7,表,アストロズ
56,0110,4,コレア,右フライ,1,4,3,7,表,アストロズ
57,1101,5,ギャティス,中安打,1,4,4,7,表,アストロズ
58,1101,6,ゴンザレス,二失策,1,4,5,7,表,アストロズ
